id,county,county_name,year,labor,employed,unemployed,unemplyment_rate
51,059,"Fairfax County, VA",2018,630229,614909,15320,2.4
51,061,"Fauquier County, VA",2018,36319,35375,944,2.6
51,063,"Floyd County, VA",2018,8105,7884,221,2.7
51,065,"Fluvanna County, VA",2018,13553,13214,339,2.5
51,067,"Franklin County, VA",2018,26271,25464,807,3.1
51,069,"Frederick County, VA",2018,46803,45591,1212,2.6
51,071,"Giles County, VA",2018,7845,7584,261,3.3
51,073,"Gloucester County, VA",2018,19445,18924,521,2.7
51,075,"Goochland County, VA",2018,10913,10590,323,3
51,077,"Grayson County, VA",2018,7643,7409,234,3.1
51,079,"Greene County, VA",2018,10261,10003,258,2.5
51,081,"Greensville County, VA",2018,4388,4227,161,3.7
51,083,"Halifax County, VA",2018,15201,14578,623,4.1
51,085,"Hanover County, VA",2018,58367,56844,1523,2.6
51,087,"Henrico County, VA",2018,180933,175546,5387,3
51,089,"Henry County, VA",2018,23565,22682,883,3.7
51,091,"Highland County, VA",2018,1253,1219,34,2.7
51,093,"Isle of Wight County, VA",2018,19135,18567,568,3
51,095,"James City County, VA",2018,36069,35023,1046,2.9
51,097,"King and Queen County, VA",2018,3849,3732,117,3
51,099,"King George County, VA",2018,13155,12768,387,2.9
51,101,"King William County, VA",2018,9004,8741,263,2.9
51,103,"Lancaster County, VA",2018,5291,5061,230,4.3
51,105,"Lee County, VA",2018,8322,7980,342,4.1
51,107,"Loudoun County, VA",2018,216433,211128,5305,2.5
51,109,"Louisa County, VA",2018,19660,19121,539,2.7
51,111,"Lunenburg County, VA",2018,5340,5167,173,3.2
51,113,"Madison County, VA",2018,7261,7086,175,2.4
51,115,"Mathews County, VA",2018,4111,3987,124,3
51,117,"Mecklenburg County, VA",2018,12636,12121,515,4.1
51,119,"Middlesex County, VA",2018,5258,5119,139,2.6
51,121,"Montgomery County, VA",2018,49715,48262,1453,2.9
51,125,"Nelson County, VA",2018,7399,7173,226,3.1
51,127,"New Kent County, VA",2018,12070,11741,329,2.7
51,131,"Northampton County, VA",2018,5382,5091,291,5.4
51,133,"Northumberland County, VA",2018,5556,5309,247,4.4
