id,county,county_name,year,labor,employed,unemployed,unemplyment_rate
01,001,"Autauga County, AL",2012,25740,23961,1779,6.9
01,003,"Baldwin County, AL",2012,84414,78065,6349,7.5
01,005,"Barbour County, AL",2012,9362,8283,1079,11.5
01,007,"Bibb County, AL",2012,8798,8047,751,8.5
01,009,"Blount County, AL",2012,24960,23244,1716,6.9
01,011,"Bullock County, AL",2012,4736,4245,491,10.4
01,013,"Butler County, AL",2012,9088,8039,1049,11.5
01,015,"Calhoun County, AL",2012,49649,45252,4397,8.9
01,017,"Chambers County, AL",2012,15140,13646,1494,9.9
01,019,"Cherokee County, AL",2012,11268,10363,905,8
01,021,"Chilton County, AL",2012,19383,17982,1401,7.2
01,023,"Choctaw County, AL",2012,4791,4297,494,10.3
01,025,"Clarke County, AL",2012,8374,7116,1258,15
01,027,"Clay County, AL",2012,5413,4905,508,9.4
01,029,"Cleburne County, AL",2012,5838,5358,480,8.2
01,031,"Coffee County, AL",2012,20612,19159,1453,7
01,033,"Colbert County, AL",2012,24026,21922,2104,8.8
01,035,"Conecuh County, AL",2012,4635,4082,553,11.9
01,037,"Coosa County, AL",2012,4445,4029,416,9.4
01,039,"Covington County, AL",2012,16345,14978,1367,8.4
01,041,"Crenshaw County, AL",2012,6251,5732,519,8.3
01,043,"Cullman County, AL",2012,35568,32835,2733,7.7
01,045,"Dale County, AL",2012,21370,19781,1589,7.4
01,047,"Dallas County, AL",2012,16746,14583,2163,12.9
01,049,"DeKalb County, AL",2012,28833,26224,2609,9
01,051,"Elmore County, AL",2012,36629,34087,2542,6.9
01,053,"Escambia County, AL",2012,14732,13374,1358,9.2
01,055,"Etowah County, AL",2012,44232,40589,3643,8.2
01,057,"Fayette County, AL",2012,6503,5943,560,8.6
01,059,"Franklin County, AL",2012,13976,12806,1170,8.4
01,061,"Geneva County, AL",2012,11274,10421,853,7.6
01,063,"Greene County, AL",2012,3125,2701,424,13.6
01,065,"Hale County, AL",2012,6212,5499,713,11.5
01,067,"Henry County, AL",2012,7030,6447,583,8.3
01,069,"Houston County, AL",2012,46054,42578,3476,7.5
01,071,"Jackson County, AL",2012,23731,21695,2036,8.6
01,073,"Jefferson County, AL",2012,316511,293020,23491,7.4
01,075,"Lamar County, AL",2012,5806,5369,437,7.5
01,077,"Lauderdale County, AL",2012,43409,40084,3325,7.7
01,079,"Lawrence County, AL",2012,14391,13094,1297,9
01,081,"Lee County, AL",2012,68918,64247,4671,6.8
01,083,"Limestone County, AL",2012,38990,36311,2679,6.9
01,085,"Lowndes County, AL",2012,4081,3452,629,15.4
01,087,"Macon County, AL",2012,8286,7397,889,10.7
01,089,"Madison County, AL",2012,170209,158399,11810,6.9
01,091,"Marengo County, AL",2012,7650,6873,777,10.2
01,093,"Marion County, AL",2012,12451,11340,1111,8.9
01,095,"Marshall County, AL",2012,40686,37523,3163,7.8
01,097,"Mobile County, AL",2012,188626,171312,17314,9.2
01,099,"Monroe County, AL",2012,7971,6971,1000,12.5
01,101,"Montgomery County, AL",2012,107320,98666,8654,8.1
01,103,"Morgan County, AL",2012,57410,52931,4479,7.8
01,105,"Perry County, AL",2012,3683,3192,491,13.3
01,107,"Pickens County, AL",2012,7467,6709,758,10.2
01,109,"Pike County, AL",2012,15017,13819,1198,8
01,111,"Randolph County, AL",2012,9143,8304,839,9.2
01,113,"Russell County, AL",2012,24911,22725,2186,8.8
01,115,"St. Clair County, AL",2012,38516,35871,2645,6.9
01,117,"Shelby County, AL",2012,105458,100158,5300,5
01,119,"Sumter County, AL",2012,5417,4848,569,10.5
01,121,"Talladega County, AL",2012,35013,31731,3282,9.4
01,123,"Tallapoosa County, AL",2012,18441,16850,1591,8.6
01,125,"Tuscaloosa County, AL",2012,95340,88683,6657,7
01,127,"Walker County, AL",2012,26574,24136,2438,9.2
01,129,"Washington County, AL",2012,6875,6054,821,11.9
01,131,"Wilcox County, AL",2012,2883,2308,575,19.9
01,133,"Winston County, AL",2012,9607,8647,960,10
02,013,"Aleutians East Borough, AK",2012,2138,1993,145,6.8
02,016,"Aleutians West Census Area, AK",2012,4268,3972,296,6.9
02,020,"Anchorage Borough/municipality, AK",2012,158380,149897,8483,5.4
02,050,"Bethel Census Area, AK",2012,7211,6103,1108,15.4
02,060,"Bristol Bay Borough, AK",2012,481,434,47,9.8
02,068,"Denali Borough, AK",2012,1047,903,144,13.8
02,070,"Dillingham Census Area, AK",2012,2132,1921,211,9.9
02,090,"Fairbanks North Star Borough, AK",2012,48197,45264,2933,6.1
02,100,"Haines Borough, AK",2012,1108,997,111,10
02,232,"Hoonah-Angoon Census Area, AK",2012,1109,950,159,14.3
02,110,"Juneau Borough/city, AK",2012,17904,16991,913,5.1
02,122,"Kenai Peninsula Borough, AK",2012,27367,25003,2364,8.6
02,130,"Ketchikan Gateway Borough, AK",2012,7177,6594,583,8.1
02,150,"Kodiak Island Borough, AK",2012,6717,6268,449,6.7
02,270,"Kusilvak Census Area, AK",2012,2768,2156,612,22.1
02,164,"Lake and Peninsula Borough, AK",2012,637,540,97,15.2
