id,county,county_name,year,labor,employed,unemployed,unemplyment_rate
01,001,"Autauga County, AL",2015,25613,24283,1330,5.2
01,003,"Baldwin County, AL",2015,87741,82882,4859,5.5
01,005,"Barbour County, AL",2015,8613,7848,765,8.9
01,007,"Bibb County, AL",2015,8576,8009,567,6.6
01,009,"Blount County, AL",2015,24485,23163,1322,5.4
01,011,"Bullock County, AL",2015,4779,4400,379,7.9
01,013,"Butler County, AL",2015,9138,8444,694,7.6
01,015,"Calhoun County, AL",2015,45928,42699,3229,7
01,017,"Chambers County, AL",2015,14980,14076,904,6
01,019,"Cherokee County, AL",2015,11162,10554,608,5.4
01,021,"Chilton County, AL",2015,19143,18063,1080,5.6
01,023,"Choctaw County, AL",2015,4380,3982,398,9.1
01,025,"Clarke County, AL",2015,7994,7057,937,11.7
01,027,"Clay County, AL",2015,5551,5211,340,6.1
01,029,"Cleburne County, AL",2015,5680,5338,342,6
01,031,"Coffee County, AL",2015,20279,19071,1208,6
01,033,"Colbert County, AL",2015,23613,21743,1870,7.9
01,035,"Conecuh County, AL",2015,4683,4251,432,9.2
01,037,"Coosa County, AL",2015,4428,4132,296,6.7
01,039,"Covington County, AL",2015,15464,14360,1104,7.1
01,041,"Crenshaw County, AL",2015,6358,5977,381,6
01,043,"Cullman County, AL",2015,36403,34489,1914,5.3
01,045,"Dale County, AL",2015,19846,18584,1262,6.4
01,047,"Dallas County, AL",2015,15596,14101,1495,9.6
01,049,"DeKalb County, AL",2015,28780,27035,1745,6.1
01,051,"Elmore County, AL",2015,36760,34914,1846,5
01,053,"Escambia County, AL",2015,14604,13578,1026,7
01,055,"Etowah County, AL",2015,42703,40064,2639,6.2
01,057,"Fayette County, AL",2015,6425,5974,451,7
01,059,"Franklin County, AL",2015,13667,12788,879,6.4
01,061,"Geneva County, AL",2015,10791,10152,639,5.9
01,063,"Greene County, AL",2015,2879,2560,319,11.1
01,065,"Hale County, AL",2015,6050,5580,470,7.8
01,067,"Henry County, AL",2015,6718,6262,456,6.8
01,069,"Houston County, AL",2015,44562,41786,2776,6.2
01,071,"Jackson County, AL",2015,23472,21911,1561,6.7
01,073,"Jefferson County, AL",2015,311020,293095,17925,5.8
01,075,"Lamar County, AL",2015,5618,5263,355,6.3
01,077,"Lauderdale County, AL",2015,42662,39705,2957,6.9
01,079,"Lawrence County, AL",2015,13679,12622,1057,7.7
01,081,"Lee County, AL",2015,70891,67171,3720,5.2
01,083,"Limestone County, AL",2015,39962,37775,2187,5.5
01,085,"Lowndes County, AL",2015,3828,3387,441,11.5
01,087,"Macon County, AL",2015,7972,7330,642,8.1
01,089,"Madison County, AL",2015,170963,161591,9372,5.5
01,091,"Marengo County, AL",2015,7407,6842,565,7.6
01,093,"Marion County, AL",2015,12488,11621,867,6.9
01,095,"Marshall County, AL",2015,40405,38067,2338,5.8
01,097,"Mobile County, AL",2015,186989,174138,12851,6.9
01,099,"Monroe County, AL",2015,7342,6604,738,10.1
01,101,"Montgomery County, AL",2015,105091,98690,6401,6.1
01,103,"Morgan County, AL",2015,54935,51702,3233,5.9
01,105,"Perry County, AL",2015,3486,3138,348,10
01,107,"Pickens County, AL",2015,8011,7469,542,6.8
01,109,"Pike County, AL",2015,14945,13963,982,6.6
01,111,"Randolph County, AL",2015,9437,8880,557,5.9
01,113,"Russell County, AL",2015,24116,22685,1431,5.9
01,115,"St. Clair County, AL",2015,38582,36569,2013,5.2
01,117,"Shelby County, AL",2015,108246,103691,4555,4.2
01,119,"Sumter County, AL",2015,5110,4702,408,8
01,121,"Talladega County, AL",2015,35147,32839,2308,6.6
01,123,"Tallapoosa County, AL",2015,18748,17606,1142,6.1
01,125,"Tuscaloosa County, AL",2015,98905,93526,5379,5.4
01,127,"Walker County, AL",2015,25572,23726,1846,7.2
01,129,"Washington County, AL",2015,6702,6105,597,8.9
01,131,"Wilcox County, AL",2015,2825,2411,414,14.7
01,133,"Winston County, AL",2015,9379,8673,706,7.5
02,013,"Aleutians East Borough, AK",2015,2477,2397,80,3.2
02,016,"Aleutians West Census Area, AK",2015,4066,3909,157,3.9
02,020,"Anchorage Borough/municipality, AK",2015,156808,148903,7905,5
02,050,"Bethel Census Area, AK",2015,7366,6306,1060,14.4
02,060,"Bristol Bay Borough, AK",2015,382,346,36,9.4
02,068,"Denali Borough, AK",2015,1071,977,94,8.8
02,070,"Dillingham Census Area, AK",2015,2042,1844,198,9.7
02,090,"Fairbanks North Star Borough, AK",2015,46412,43877,2535,5.5
02,100,"Haines Borough, AK",2015,1087,980,107,9.8
02,232,"Hoonah-Angoon Census Area, AK",2015,1134,962,172,15.2
02,110,"Juneau Borough/city, AK",2015,17095,16289,806,4.7
02,122,"Kenai Peninsula Borough, AK",2015,27646,25480,2166,7.8
02,130,"Ketchikan Gateway Borough, AK",2015,6965,6485,480,6.9
02,150,"Kodiak Island Borough, AK",2015,6622,6303,319,4.8
02,270,"Kusilvak Census Area, AK",2015,2811,2161,650,23.1
02,164,"Lake and Peninsula Borough, AK",2015,646,565,81,12.5
02,170,"Matanuska-Susitna Borough, AK",2015,46199,42647,3552,7.7
02,180,"Nome Census Area, AK",2015,4084,3597,487,11.9
02,185,"North Slope Borough, AK",2015,4306,4060,246,5.7
02,188,"Northwest Arctic Borough, AK",2015,2911,2445,466,16
02,195,"Petersburg Borough, AK",2015,1494,1361,133,8.9
02,201,"Prince of Wales-Hyder Census Area, AK",2015,2764,2416,348,12.6
02,220,"Sitka Borough/city, AK",2015,4602,4390,212,4.6
02,230,"Skagway Municipality, AK",2015,813,719,94,11.6
02,240,"Southeast Fairbanks Census Area, AK",2015,3010,2689,321,10.7
02,261,"Valdez-Cordova Census Area, AK",2015,4882,4459,423,8.7
02,280,"Wrangell Borough/city, AK",2015,1031,950,81,7.9
02,282,"Yakutat Borough/city, AK",2015,259,237,22,8.5
02,290,"Yukon-Koyukuk Census Area, AK",2015,2412,1969,443,18.4
04,001,"Apache County, AZ",2015,20607,17869,2738,13.3
04,003,"Cochise County, AZ",2015,50302,46640,3662,7.3
04,005,"Coconino County, AZ",2015,73254,68492,4762,6.5
04,007,"Gila County, AZ",2015,21199,19528,1671,7.9
04,009,"Graham County, AZ",2015,14508,13443,1065,7.3
04,011,"Greenlee County, AZ",2015,4045,3725,320,7.9
04,012,"La Paz County, AZ",2015,8169,7561,608,7.4
04,013,"Maricopa County, AZ",2015,2022190,1918529,103661,5.1
04,015,"Mohave County, AZ",2015,79550,73238,6312,7.9
04,017,"Navajo County, AZ",2015,40696,36765,3931,9.7
04,019,"Pima County, AZ",2015,465210,439734,25476,5.5
04,021,"Pinal County, AZ",2015,157161,147286,9875,6.3
04,023,"Santa Cruz County, AZ",2015,19869,17592,2277,11.5
04,025,"Yavapai County, AZ",2015,96196,90798,5398,5.6
04,027,"Yuma County, AZ",2015,93659,73341,20318,21.7
05,001,"Arkansas County, AR",2015,9483,9087,396,4.2
05,003,"Ashley County, AR",2015,8142,7511,631,7.7
05,005,"Baxter County, AR",2015,16211,15322,889,5.5
05,007,"Benton County, AR",2015,121772,117188,4584,3.8
05,009,"Boone County, AR",2015,15834,15064,770,4.9
05,011,"Bradley County, AR",2015,4381,4115,266,6.1
05,013,"Calhoun County, AR",2015,2406,2276,130,5.4
05,015,"Carroll County, AR",2015,12652,12074,578,4.6
05,017,"Chicot County, AR",2015,3724,3386,338,9.1
05,019,"Clark County, AR",2015,9448,8924,524,5.5
05,021,"Clay County, AR",2015,6294,5879,415,6.6
05,023,"Cleburne County, AR",2015,9606,8940,666,6.9
05,025,"Cleveland County, AR",2015,3356,3167,189,5.6
05,027,"Columbia County, AR",2015,9533,8910,623,6.5
05,029,"Conway County, AR",2015,8635,8109,526,6.1
05,031,"Craighead County, AR",2015,50977,48721,2256,4.4
